Neighborhood;Income
Pocitos;70250
Pocitos;34180
Cerrito;16000
Casabo y Pajas Blancas;18000
Casabo y Pajas Blancas;36000
Casabo y Pajas Blancas;2730 y5
Casabo y Pajas Blancas;0
Casabo y Pajas Blancas;0
Casabo y Pajas Blancas;0
Casabo y Pajas Blancas;0
La Teja;82271
La Teja;0
La Teja;0
Ciudad Vieja;100354 y3333
Ciudad Vieja;20000
Casavalle;11724
Casavalle;0
Castro y P. Castellanos;0
Castro y P. Castellanos;42288
Castro y P. Castellanos;21000
Castro y P. Castellanos;27288
Casabo y Pajas Blancas;22000
Pocitos;116000
Pocitos;32000
Pocitos;25000
Tres Ombues y Victoria;22200
Maronas y Parque Guarani;55000
Maronas y Parque Guarani;13000
Ituzaingo;20000
Ituzaingo;0
Colon Centro y Noroeste;10000
Colon Centro y Noroeste;3000
Colon Centro y Noroeste;11000
Colon Sureste y Abayuba;67220
Colon Sureste y Abayuba;15000
Brazo Oriental;30288
Brazo Oriental;39288
Pocitos;99797
Cordon;27000
Cordon;47118
La Paloma y Tomkinson;9500
Aires Puros;29671
Colon Sureste y Abayuba;29000
Mercado Modelo y Bolivar;22000
Mercado Modelo y Bolivar;53189
Mercado Modelo y Bolivar;0
Casavalle;28510
Casavalle;20288
Casavalle;0
Casavalle;22288
Casavalle;0
Casavalle;0
La Blanqueada;112118
La Blanqueada;120451 y3333
La Blanqueada;0
La Blanqueada;0
Atahualpa;74189
Atahualpa;32485
Atahualpa;0
Atahualpa;0
Penarol y Lavalleja;0
Penarol y Lavalleja;49000
Penarol y Lavalleja;45056
Penarol y Lavalleja;0
La Blanqueada;85730 y66667
La Blanqueada;118439
La Blanqueada;0
La Blanqueada;0
La Blanqueada;0
Nuevo Paris;21000
Nuevo Paris;17000
Punta Gorda;54118
Punta Gorda;130118
Punta Gorda;0
Punta Gorda;0
Ituzaingo;34189
Ituzaingo;25635
Buceo;21000
Buceo;9000
La Paloma y Tomkinson;10600
Atahualpa;155928 y6667
Buceo;88252 y33333
Buceo;57271
Manga;0
Manga;32000
Manga;15000
Manga;22271
Manga;0
Malvin Norte;21551
Malvin Norte;41000
Malvin;135000
Manga y Toledo Chico;0
Manga y Toledo Chico;21500
Manga y Toledo Chico;21288
Manga y Toledo Chico;5000
Manga y Toledo Chico;12000
Villa Espanola;32193
Mercado Modelo y Bolivar;0
Mercado Modelo y Bolivar;36797
Mercado Modelo y Bolivar;39197
Mercado Modelo y Bolivar;0
Cerro;30600
Conciliacion;40788
Cerro;56180
Cerro;0
Cerro;0
Barrio Sur;40197
Malvin;15000
Malvin;37271
La Teja;32600
La Teja;43088
La Teja;52193
La Paloma y Tomkinson;10000
La Paloma y Tomkinson;44118
Ciudad Vieja;20220
Pocitos;72547 y33333
Pocitos;48214
Belvedere;39434
Belvedere;10000
Belvedere;1500
Belvedere;0
Pocitos;28262
Pocitos;72262
Pocitos;6000
Pocitos;54462
Piedras Blancas;10000
Las Canteras;38271
Las Canteras;0
Las Canteras;0
Belvedere;63000
Malvin Norte;56271
Malvin Norte;22271
Malvin Norte;0
Aires Puros;24092
Aires Puros;15197
Tres Ombues y Victoria;2000
Tres Ombues y Victoria;25220
Ciudad Vieja;0
Malvin;3600
Malvin;1600
Malvin;0
Las Canteras;28946
Las Canteras;0
Las Canteras;38971
Las Canteras;15000
Las Canteras;6471
Las Canteras;0
Las Canteras;0
Pta. Rieles y Bella Italia;0
Pta. Rieles y Bella Italia;30288
Pta. Rieles y Bella Italia;0
Union;17197
Union;28197
Union;0
Buceo;14500
Buceo;17000
Villa Espanola;43189
Villa Espanola;2400
Villa Espanola;0
Villa Espanola;0
Cordon;34000
Buceo;36288
Villa Munoz y Retiro;24000
Las Canteras;18000
Cerro;21000
Carrasco;330000
Carrasco;24403
Carrasco;0
Carrasco;0
Carrasco;0
Carrasco;0
Pocitos;18271
Union;14000
Barrio Sur;52737
Pocitos;129693
Pocitos;294693
Pocitos;30593
Pocitos;32193
La Comercial;27000
Punta Carretas;0
Ciudad Vieja;56271
Carrasco;60000
Brazo Oriental;42193
Brazo Oriental;32193
Brazo Oriental;0
Casabo y Pajas Blancas;12600
Paso de las Duranas;14000
Villa Garcia y Manga Rur.;30000
Villa Garcia y Manga Rur.;12100
Villa Garcia y Manga Rur.;1700
Villa Garcia y Manga Rur.;0
Villa Garcia y Manga Rur.;0
Cerro;30800
La Figurita;27214
La Figurita;52214
Cordon;32271
Cordon;22271
Pocitos;65000
Pocitos;94271
Pocitos;0
Punta Gorda;40000
Punta Gorda;215687 y6667
Punta Gorda;0
Punta Gorda;0
Barrio Sur;53801
Mercado Modelo y Bolivar;5000
Mercado Modelo y Bolivar;20729
Prado y Nueva Savona;63937 y66667
Prado y Nueva Savona;105604 y3333
Maronas y Parque Guarani;2000
Maronas y Parque Guarani;32288
Maronas y Parque Guarani;0
Maronas y Parque Guarani;0
La Paloma y Tomkinson;14400
La Paloma y Tomkinson;8000
Cordon;14189
Union;0
Union;45000
Malvin;47693
Malvin;42193
Malvin;0
Malvin;0
Colon Sureste y Abayuba;0
Colon Sureste y Abayuba;32225
Conciliacion;22197
Buceo;23000
Jardines del Hipodromo;17992
Jardines del Hipodromo;23197
Jardines del Hipodromo;15000
Jardines del Hipodromo;0
Jardines del Hipodromo;0
Jardines del Hipodromo;0
Malvin;90916 y66667
Malvin;56000
Flor de Maronas;15000
Flor de Maronas;0
Flor de Maronas;13000
Flor de Maronas;0
Casavalle;10500
Union;29000
Union;20000
Union;0
Union;11400
La Blanqueada;42197
Malvin;50000
Casavalle;16000
Casabo y Pajas Blancas;4800
Casabo y Pajas Blancas;0
Casabo y Pajas Blancas;0
Casabo y Pajas Blancas;0
Pocitos;113333 y3333
Pocitos;113333 y3333
Pque. Batlle y V. Dolores;57271
Aguada;36000
Brazo Oriental;36000
Brazo Oriental;0
Brazo Oriental;13300
Brazo Oriental;19000
Casabo y Pajas Blancas;10000
Casabo y Pajas Blancas;3000
Prado y Nueva Savona;23800
Cerro;0
Cerro;15000
Malvin;12000
Malvin;0
Buceo;44300
Buceo;45420
Buceo;30220
La Paloma y Tomkinson;30241
La Paloma y Tomkinson;32193
Jacinto Vera;29500
Jacinto Vera;37197
Jacinto Vera;0
Pocitos;164542
Pocitos;0
Pocitos;0
Pocitos;0
Conciliacion;0
Centro;25000
La Comercial;19443
Jardines del Hipodromo;32000
Jardines del Hipodromo;0
Palermo;28262
Jardines del Hipodromo;37271
Union;45693
Union;30000
Las Acacias;20204
Las Acacias;72180
Las Acacias;0
Las Acacias;20180
Las Acacias;0
Aires Puros;49394
Aires Puros;0
Carrasco;60000
Carrasco;49193
Flor de Maronas;13000
Flor de Maronas;6000
Buceo;27271
Buceo;0
Buceo;0
Buceo;45000
Buceo;28000
Buceo;32288
Capurro y Bella Vista;57193
Capurro y Bella Vista;73193
Colon Sureste y Abayuba;15189
Colon Sureste y Abayuba;20000
Conciliacion;11000
Conciliacion;26000
Punta Carretas;55197
Pocitos;22220
Pocitos;77220
Pocitos;0
Pocitos;0
Buceo;45288
Buceo;0
Buceo;0
Centro;68833 y33333
Penarol y Lavalleja;90000
Penarol y Lavalleja;0
Penarol y Lavalleja;13000
Pocitos;22262
Pocitos;82000
Manga;13500
Manga;4000
Flor de Maronas;12300
Flor de Maronas;11000
Flor de Maronas;0
Malvin;21283 y41667
Malvin;27271
Ciudad Vieja;13271
Ciudad Vieja;0
Ciudad Vieja;25471
Buceo;34538
Buceo;17000
Punta Gorda;27193
Buceo;56197
Malvin Norte;18000
Malvin Norte;60000
Malvin Norte;19000
Parque Rodo;42030 y33333
Parque Rodo;37197
Cerrito;0
Cerrito;30000
Cerrito;4321 y5
Malvin Norte;23000
Casabo y Pajas Blancas;13000
Casabo y Pajas Blancas;10425
Banados de Carrasco;18610
Banados de Carrasco;0
Banados de Carrasco;0
Buceo;12197
Buceo;0
Buceo;0
Buceo;83197
Pta. Rieles y Bella Italia;3000
Pta. Rieles y Bella Italia;44660
Pta. Rieles y Bella Italia;0
Belvedere;35000
Cerro;43118
Cerro;42118
Villa Espanola;9000
Villa Espanola;16000
Union;40000
Union;15000
Carrasco Norte;88109 y66667
Carrasco Norte;53000
Pocitos;31288
Colon Centro y Noroeste;50641
Casabo y Pajas Blancas;43271
Casabo y Pajas Blancas;27271
Casabo y Pajas Blancas;0
Buceo;12000
Buceo;25000
Centro;35197
Palermo;58262
Palermo;72262
Palermo;56262
Palermo;0
Palermo;0
Cordon;43000
Cordon;0
La Blanqueada;42180
La Blanqueada;26180
La Blanqueada;5000
Parque Rodo;65000
Buceo;72271
Buceo;2271
Buceo;0
Buceo;0
Jardines del Hipodromo;2400
Jardines del Hipodromo;31500
Jardines del Hipodromo;0
Jardines del Hipodromo;0
Pta. Rieles y Bella Italia;28120
Pta. Rieles y Bella Italia;3120
Pta. Rieles y Bella Italia;0
Pta. Rieles y Bella Italia;0
Pta. Rieles y Bella Italia;0
Tres Cruces;62671
Cerro;26597
Cerro;14697
Cerro;0
Cerro;0
Reducto;28180
Reducto;0
Maronas y Parque Guarani;27262
Maronas y Parque Guarani;14000
Maronas y Parque Guarani;20000
La Teja;43872
La Teja;0
La Teja;15697
La Teja;12000
La Blanqueada;29189
La Blanqueada;14000
La Blanqueada;34000
La Paloma y Tomkinson;39193
La Paloma y Tomkinson;35241
La Paloma y Tomkinson;34241
Capurro y Bella Vista;85451
Villa Munoz y Retiro;48189
Villa Munoz y Retiro;0
Buceo;36197
Buceo;17197
Buceo;0
Buceo;0
Manga;16000
Manga;11000
Casavalle;35000
Casavalle;13000
Paso de las Duranas;12000
Paso de las Duranas;0
Villa Garcia y Manga Rur.;24143
Villa Garcia y Manga Rur.;21556
Villa Garcia y Manga Rur.;0
Villa Garcia y Manga Rur.;5000
Jardines del Hipodromo;19100
Casabo y Pajas Blancas;17193
Casabo y Pajas Blancas;20000
Casabo y Pajas Blancas;0
Casabo y Pajas Blancas;0
Tres Ombues y Victoria;0
Tres Ombues y Victoria;35662
Tres Ombues y Victoria;0
Punta Carretas;121315 y3333
Punta Carretas;12000
Buceo;106934
Parque Rodo;68053 y33333
Casavalle;9740
Casavalle;20551
Casavalle;0
Buceo;0
Buceo;60798
Buceo;50118
Buceo;0
Buceo;15000
Reducto;24000
Reducto;12288
Manga y Toledo Chico;11600
Manga y Toledo Chico;11600
Manga y Toledo Chico;21250
Mercado Modelo y Bolivar;37000
Mercado Modelo y Bolivar;30000
Mercado Modelo y Bolivar;30000
Mercado Modelo y Bolivar;0
Jardines del Hipodromo;36576
Jardines del Hipodromo;26288
Jardines del Hipodromo;28288
Jardines del Hipodromo;0
Jardines del Hipodromo;7000
Brazo Oriental;14400
Pta. Rieles y Bella Italia;23000
Pta. Rieles y Bella Italia;11000
Palermo;44288
Palermo;21788
Carrasco;0
Carrasco;264714
Carrasco;0
Carrasco;0
Carrasco;0
Carrasco;0
Manga;58220
Tres Cruces;0
Pocitos;18000
Lezica y Melilla;41214
Lezica y Melilla;52214
Lezica y Melilla;0
Flor de Maronas;0
Flor de Maronas;42193
Flor de Maronas;22193
Flor de Maronas;8200
Flor de Maronas;0
Villa Espanola;31146
Villa Espanola;12000
Villa Espanola;42961
Villa Espanola;0
Pocitos;40189
Pocitos;39189
Penarol y Lavalleja;34214
Penarol y Lavalleja;9000
Pocitos;32513
Villa Munoz y Retiro;32288
Villa Munoz y Retiro;0
Pta. Rieles y Bella Italia;2400
Pta. Rieles y Bella Italia;3526
Pta. Rieles y Bella Italia;0
Pta. Rieles y Bella Italia;0
Pta. Rieles y Bella Italia;0
Pta. Rieles y Bella Italia;0
Punta Gorda;17000
Punta Gorda;72180
Punta Gorda;52180
Punta Gorda;0
Punta Gorda;42180
Cerro;24180
Cerro;20000
Cerro;27180
Cerro;0
Cerro;0
La Teja;42812 y66667
La Teja;15271
Cerrito;6900
Cerrito;0
Cerrito;0
Cerrito;0
Cerrito;0
Cordon;14200
Pocitos;178476
Casabo y Pajas Blancas;47118
Casabo y Pajas Blancas;2000
Casabo y Pajas Blancas;0
Casabo y Pajas Blancas;0
Ciudad Vieja;37618
Ciudad Vieja;62193
Aires Puros;14000
Larranaga;24288
Larranaga;45288
Larranaga;0
Pta. Rieles y Bella Italia;37271
Pta. Rieles y Bella Italia;20551
Pta. Rieles y Bella Italia;27371
Colon Centro y Noroeste;9800
Castro y P. Castellanos;24214
Flor de Maronas;82288
Flor de Maronas;25288
Flor de Maronas;0
Centro;108000
Centro;0
Buceo;15000
Buceo;30000
Colon Sureste y Abayuba;11000
Colon Sureste y Abayuba;11000
Buceo;18000
Buceo;0
Reducto;22262
Reducto;2500
Reducto;0
Nuevo Paris;28000
Nuevo Paris;0
Nuevo Paris;0
Union;3022
Union;28393
Union;0
Union;0
Villa Munoz y Retiro;36288
Villa Munoz y Retiro;32288
Villa Munoz y Retiro;25788
Cerro;27280 y66667
Jacinto Vera;35180
Jacinto Vera;27180
Jacinto Vera;0
Brazo Oriental;6200
Brazo Oriental;60193
Cordon;32214
Cordon;54214
Las Canteras;0
Larranaga;10000
Malvin Norte;36000
Cerro;34540
Cerro;32180
Cerro;0
Cerro;0
Nuevo Paris;25193
Nuevo Paris;25193
Nuevo Paris;0
Pocitos;42197
Pocitos;76363 y66667
Pocitos;0
Pocitos;0
Pocitos;62000
Pocitos;53000
Capurro y Bella Vista;142620
Tres Cruces;30262
Tres Cruces;38262
Tres Cruces;15262
Cerrito;41000
Cerrito;0
Cerrito;0
Cerrito;32220
La Figurita;24000
La Figurita;0
Carrasco Norte;106166 y6667
Carrasco Norte;32193
Carrasco Norte;18693
Carrasco Norte;55421 y33333
Carrasco Norte;0
Colon Centro y Noroeste;15000
Colon Centro y Noroeste;12000
Colon Centro y Noroeste;2000
Colon Centro y Noroeste;11000
Mercado Modelo y Bolivar;10300
Mercado Modelo y Bolivar;18700
Mercado Modelo y Bolivar;35220
Malvin;20271
Pocitos;42220
Pocitos;52220
Cordon;48193
Pocitos;46000
Pocitos;46000
Penarol y Lavalleja;32288
Penarol y Lavalleja;26288
Centro;14288
Paso de las Duranas;42262
Paso de las Duranas;107428 y6667
Paso de las Duranas;0
Paso de las Duranas;0
Paso de las Duranas;0
Colon Centro y Noroeste;40497
Aires Puros;44000
Cerro;14000
Cerro;42000
Pocitos;43193
Manga y Toledo Chico;6000
Manga y Toledo Chico;22414
Manga y Toledo Chico;0
Punta Carretas;0
Punta Carretas;135595 y3333
Malvin Norte;11300
Punta Gorda;192193
Punta Gorda;152193
Punta Gorda;14193
Punta Gorda;12193
Punta Gorda;24693
Penarol y Lavalleja;38262
Penarol y Lavalleja;42262
Penarol y Lavalleja;0
Pocitos;82250
Pocitos;118220
Pocitos;0
Pocitos;0
Pocitos;0
Pocitos;0
Pocitos;0
La Figurita;80272 y33333
Las Acacias;13000
Las Acacias;0
La Teja;11000
La Teja;60000
Casavalle;9000
Casavalle;0
Palermo;30214
Palermo;25000
Paso de las Duranas;67288
Paso de las Duranas;67288
Union;50750
Pocitos;61500
Pta. Rieles y Bella Italia;0
Flor de Maronas;0
Flor de Maronas;25000
Cerro;35288
Nuevo Paris;52271
Nuevo Paris;40271
Cerrito;16000
Cerrito;20000
Brazo Oriental;26000
Brazo Oriental;14271
Las Canteras;27214
Las Canteras;15104
Las Canteras;0
Las Canteras;0
La Comercial;16000
La Comercial;77000
Larranaga;21000
Lezica y Melilla;25308
Lezica y Melilla;0
Centro;100720
Centro;0
Centro;0
Pocitos;93104 y33333
La Teja;24197
La Teja;12000
Prado y Nueva Savona;45189
Prado y Nueva Savona;0
Villa Espanola;30271
Las Acacias;42271
Las Acacias;42271
Las Acacias;0
Las Acacias;0
La Comercial;57193
La Comercial;5693
Colon Centro y Noroeste;10500
Colon Centro y Noroeste;0
Colon Centro y Noroeste;0
Parque Rodo;10400
Punta Carretas;44262
Punta Carretas;84428 y66667
Malvin Norte;40193
Malvin Norte;22193
Malvin Norte;0
Malvin Norte;0
Centro;82809
Pque. Batlle y V. Dolores;135000
Pque. Batlle y V. Dolores;0
Villa Espanola;51000
Villa Espanola;27800
Pocitos;149193
Pocitos;124276 y3333
Pocitos;0
Pocitos;0
Villa Espanola;51800
Villa Espanola;18000
Villa Espanola;0
Capurro y Bella Vista;47000
Casavalle;41220
Casavalle;0
Casavalle;22220
Penarol y Lavalleja;25000
Penarol y Lavalleja;0
Pocitos;55193
Pocitos;92193
Pocitos;16193
Pocitos;0
Pocitos;0
Ciudad Vieja;11300
Ciudad Vieja;12000
Ciudad Vieja;27372
Belvedere;25197
Belvedere;42197
Belvedere;0
Aires Puros;6400
Aires Puros;43864
Aires Puros;0
Aires Puros;0
Barrio Sur;55000
Cerrito;36118
Cerrito;20938
Cerrito;8500
Belvedere;34271
Belvedere;56271
Belvedere;20000
Buceo;17300
Buceo;0
Buceo;24288
Parque Rodo;12600
Pque. Batlle y V. Dolores;72729 y66667
Pque. Batlle y V. Dolores;73095 y33333
Paso de las Duranas;32189
Paso de las Duranas;42189
Paso de las Duranas;0
Paso de las Duranas;0
Paso de las Duranas;0
Pocitos;5000
Pocitos;0
Cerro;76121 y33333
Cerro;0
Penarol y Lavalleja;20189
Penarol y Lavalleja;29000
Penarol y Lavalleja;1100
Penarol y Lavalleja;19189
Penarol y Lavalleja;0
Penarol y Lavalleja;0
Penarol y Lavalleja;0
Cordon;85117 y66667
Sayago;34197
Sayago;20300
Casabo y Pajas Blancas;25397
Casavalle;54189
Casavalle;22500
Casavalle;0
Pocitos;40000
Pocitos;44000
Casavalle;16100
Casavalle;0
Casavalle;5215
Barrio Sur;42197
Barrio Sur;48000
Colon Sureste y Abayuba;53071
Colon Sureste y Abayuba;0
Colon Sureste y Abayuba;30271
Pocitos;42271
Pocitos;0
Brazo Oriental;98085
Brazo Oriental;32271
Brazo Oriental;20065
Brazo Oriental;0
Brazo Oriental;0
Casabo y Pajas Blancas;31189
Casabo y Pajas Blancas;3600
Casabo y Pajas Blancas;0
Prado y Nueva Savona;76271
Prado y Nueva Savona;42271
Prado y Nueva Savona;0
Prado y Nueva Savona;60000
Punta Carretas;14000
Punta Carretas;87271
Pque. Batlle y V. Dolores;0
Pque. Batlle y V. Dolores;27214
Belvedere;17000
Belvedere;24271
Villa Garcia y Manga Rur.;9000
Villa Garcia y Manga Rur.;0
Villa Garcia y Manga Rur.;0
La Paloma y Tomkinson;40000
La Paloma y Tomkinson;24197
La Paloma y Tomkinson;0
La Paloma y Tomkinson;37271
La Paloma y Tomkinson;0
La Paloma y Tomkinson;27271
La Paloma y Tomkinson;11287
La Paloma y Tomkinson;0
Piedras Blancas;10000
Piedras Blancas;20271
Piedras Blancas;0
Piedras Blancas;0
Larranaga;30000
Larranaga;0
Larranaga;15000
Cerro;27937
Cerro;58197
Villa Espanola;36997
Villa Espanola;0
Villa Espanola;0
Mercado Modelo y Bolivar;78000
Mercado Modelo y Bolivar;0
Pocitos;62500
Pque. Batlle y V. Dolores;182118
Pque. Batlle y V. Dolores;66000
Penarol y Lavalleja;12000
Centro;0
La Figurita;36000
La Figurita;41000
La Figurita;27271
Atahualpa;40568
Atahualpa;38454 y66667
Atahualpa;0
Atahualpa;0
La Blanqueada;67118
La Blanqueada;50000
La Blanqueada;25000
La Blanqueada;6000
Colon Centro y Noroeste;68659
Colon Centro y Noroeste;11000
Pocitos;140000
Pocitos;0
Paso de la Arena;25000
Las Canteras;73271
Las Canteras;0
Las Canteras;0
Mercado Modelo y Bolivar;20000
Mercado Modelo y Bolivar;31000
Sayago;12600
Maronas y Parque Guarani;32118
Maronas y Parque Guarani;0
Punta Carretas;55093
Punta Carretas;0
Conciliacion;42220
Conciliacion;0
Conciliacion;14500
Reducto;54059
Jardines del Hipodromo;18000
Jardines del Hipodromo;15000
Jardines del Hipodromo;38118
Malvin;0
Malvin;43271
Malvin;26271
Maronas y Parque Guarani;36220
Maronas y Parque Guarani;0
Pta. Rieles y Bella Italia;40221
Pta. Rieles y Bella Italia;57271
Pocitos;81262
Pocitos;0
Pocitos;0
Pocitos;0
Prado y Nueva Savona;67180
Union;21250
Union;49118
Buceo;73121 y33333
Buceo;17288
Buceo;23213
La Paloma y Tomkinson;41800
La Paloma y Tomkinson;12146
La Paloma y Tomkinson;0
Flor de Maronas;8000
Capurro y Bella Vista;26288
Capurro y Bella Vista;42828
Capurro y Bella Vista;15700
Carrasco Norte;55000
Carrasco Norte;0
Pocitos;237084
Pocitos;0
Villa Espanola;10700
Villa Espanola;45529
Villa Espanola;28193
Villa Espanola;0
Villa Espanola;0
Villa Espanola;0
Belvedere;32180
Belvedere;0
Belvedere;14180
Punta Gorda;70000
Punta Gorda;21000
Punta Gorda;0
Palermo;12400
Palermo;26288
Piedras Blancas;25000
Piedras Blancas;17000
Pocitos;31900
Casabo y Pajas Blancas;35000
Casabo y Pajas Blancas;38397
Casabo y Pajas Blancas;31000
Casabo y Pajas Blancas;14000
Casabo y Pajas Blancas;0
Malvin Norte;32000
Malvin Norte;22118
Malvin;38288
Malvin;48000
Punta Carretas;120680
Punta Carretas;12180
Punta Carretas;0
Punta Carretas;0
Paso de las Duranas;83221 y33333
Piedras Blancas;7913
Piedras Blancas;11611
Piedras Blancas;7052
Piedras Blancas;5598
Piedras Blancas;3526
Punta Gorda;48180
Punta Gorda;227307
Punta Gorda;0
Punta Gorda;0
Punta Gorda;0
Brazo Oriental;62271
Brazo Oriental;104354 y3333
Brazo Oriental;0
Brazo Oriental;0
Jardines del Hipodromo;52288
Jardines del Hipodromo;11800
Jardines del Hipodromo;42288
Buceo;40000
Carrasco;216454 y6667
Carrasco;35288
Belvedere;24000
Belvedere;11000
Belvedere;0
Mercado Modelo y Bolivar;47339
Penarol y Lavalleja;41189
Penarol y Lavalleja;0
Penarol y Lavalleja;0
Penarol y Lavalleja;0
Buceo;0
Buceo;18600
Buceo;2118
Buceo;53214
Buceo;47214
Malvin;97858
Malvin;40000
Malvin;0
Malvin;0
Flor de Maronas;24600
Flor de Maronas;22193
Flor de Maronas;20000
Flor de Maronas;12193
Prado y Nueva Savona;25000
Prado y Nueva Savona;0
Buceo;43614
Buceo;27214
Buceo;0
La Paloma y Tomkinson;22000
La Paloma y Tomkinson;5540
Mercado Modelo y Bolivar;45000
Pocitos;15000
Carrasco;62000
Carrasco;12000
Cordon;36284 y66667
Cordon;92118
Cordon;0
Cordon;0
Jardines del Hipodromo;0
Jardines del Hipodromo;47271
Jardines del Hipodromo;0
Casavalle;30000
Casavalle;3000
Casavalle;10400
Casavalle;0
Casavalle;0
Colon Centro y Noroeste;147697
Colon Centro y Noroeste;34197
Colon Centro y Noroeste;0
Colon Centro y Noroeste;0
Aires Puros;62346 y66667
Aires Puros;42180
Aires Puros;17180
Aires Puros;0
Aires Puros;0
Castro y P. Castellanos;70271
Castro y P. Castellanos;9500
Castro y P. Castellanos;0
Castro y P. Castellanos;0
Ciudad Vieja;33361
Ciudad Vieja;0
